image_path,mask_path
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0019\patient0019_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0019\patient0019_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0019\patient0019_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0019\patient0019_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0019\patient0019_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0019\patient0019_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0090\patient0090_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0090\patient0090_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0090\patient0090_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0090\patient0090_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0090\patient0090_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0090\patient0090_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0090\patient0090_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0090\patient0090_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0340\patient0340_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0340\patient0340_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0340\patient0340_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0340\patient0340_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0340\patient0340_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0340\patient0340_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0340\patient0340_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0340\patient0340_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0402\patient0402_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0402\patient0402_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0402\patient0402_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0402\patient0402_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0402\patient0402_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0402\patient0402_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0402\patient0402_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0402\patient0402_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0006\patient0006_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0006\patient0006_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0006\patient0006_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0006\patient0006_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0006\patient0006_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0006\patient0006_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0006\patient0006_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0006\patient0006_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0287\patient0287_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0287\patient0287_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0287\patient0287_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0287\patient0287_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0287\patient0287_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0287\patient0287_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0287\patient0287_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0287\patient0287_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0240\patient0240_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0240\patient0240_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0240\patient0240_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0240\patient0240_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0240\patient0240_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0240\patient0240_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0240\patient0240_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0240\patient0240_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0059\patient0059_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0059\patient0059_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0059\patient0059_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0059\patient0059_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0059\patient0059_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0059\patient0059_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0059\patient0059_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0059\patient0059_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0150\patient0150_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0150\patient0150_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0150\patient0150_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0150\patient0150_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0150\patient0150_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0150\patient0150_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0150\patient0150_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0150\patient0150_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0427\patient0427_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0427\patient0427_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0427\patient0427_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0427\patient0427_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0427\patient0427_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0427\patient0427_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0427\patient0427_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0427\patient0427_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0399\patient0399_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0399\patient0399_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0399\patient0399_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0399\patient0399_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0399\patient0399_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0399\patient0399_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0399\patient0399_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0399\patient0399_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0295\patient0295_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0295\patient0295_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0295\patient0295_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0295\patient0295_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0295\patient0295_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0295\patient0295_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0295\patient0295_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0295\patient0295_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0106\patient0106_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0106\patient0106_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0106\patient0106_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0106\patient0106_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0106\patient0106_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0106\patient0106_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0106\patient0106_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0106\patient0106_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0193\patient0193_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0193\patient0193_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0193\patient0193_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0193\patient0193_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0193\patient0193_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0193\patient0193_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0193\patient0193_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0193\patient0193_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0049\patient0049_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0049\patient0049_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0049\patient0049_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0049\patient0049_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0049\patient0049_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0049\patient0049_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0049\patient0049_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0049\patient0049_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0400\patient0400_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0400\patient0400_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0400\patient0400_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0400\patient0400_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0400\patient0400_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0400\patient0400_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0400\patient0400_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0400\patient0400_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0316\patient0316_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0316\patient0316_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0316\patient0316_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0316\patient0316_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0316\patient0316_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0316\patient0316_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0316\patient0316_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0316\patient0316_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0020\patient0020_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0020\patient0020_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0020\patient0020_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0020\patient0020_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0020\patient0020_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0020\patient0020_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0020\patient0020_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0020\patient0020_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0065\patient0065_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0065\patient0065_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0065\patient0065_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0065\patient0065_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0065\patient0065_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0065\patient0065_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0065\patient0065_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0065\patient0065_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0199\patient0199_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0199\patient0199_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0199\patient0199_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0199\patient0199_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0199\patient0199_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0199\patient0199_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0199\patient0199_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0199\patient0199_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0305\patient0305_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0305\patient0305_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0305\patient0305_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0305\patient0305_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0305\patient0305_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0305\patient0305_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0305\patient0305_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0305\patient0305_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0003\patient0003_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0003\patient0003_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0003\patient0003_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0003\patient0003_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0003\patient0003_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0003\patient0003_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0003\patient0003_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0003\patient0003_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0005\patient0005_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0005\patient0005_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0005\patient0005_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0005\patient0005_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0005\patient0005_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0005\patient0005_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0005\patient0005_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0005\patient0005_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0181\patient0181_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0181\patient0181_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0181\patient0181_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0181\patient0181_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0181\patient0181_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0181\patient0181_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0181\patient0181_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0181\patient0181_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0404\patient0404_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0404\patient0404_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0404\patient0404_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0404\patient0404_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0404\patient0404_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0404\patient0404_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0404\patient0404_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0404\patient0404_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0078\patient0078_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0078\patient0078_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0078\patient0078_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0078\patient0078_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0078\patient0078_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0078\patient0078_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0078\patient0078_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0078\patient0078_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0105\patient0105_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0105\patient0105_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0105\patient0105_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0105\patient0105_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0105\patient0105_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0105\patient0105_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0105\patient0105_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0105\patient0105_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0038\patient0038_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0038\patient0038_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0038\patient0038_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0038\patient0038_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0038\patient0038_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0038\patient0038_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0038\patient0038_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0038\patient0038_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0282\patient0282_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0282\patient0282_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0282\patient0282_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0282\patient0282_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0282\patient0282_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0282\patient0282_4CH_ED_gt.mhd
